id,user_id,title,created_at,updated_at
c7f64d85-57a0-4717-9d5e-2a3ca3e979a9,8df4ba48-6eb2-49a1-9497-086578f827a5,What is LAN and WAN?,2026-04-06 09:08:22.697489,2026-04-06 09:12:51.645101
6102b1ac-79a9-48fa-87d3-d41d569e85ad,68c3c481-8938-41bc-ad1e-dfe03772671f,Prove: sin²θ + cos²θ = 1,2026-04-06 09:24:58.406670,2026-04-06 09:25:50.366313
60874f5b-3b5c-419e-ba5f-e1ccd8ab212e,52cbe684-8e2a-4826-b392-2ff89b0e463e,zoology,2026-04-07 09:58:57.691843,2026-04-07 10:11:53.088862
4932323e-7eaf-4047-85ef-a02382e4131e,049503ac-d2aa-4410-91a7-899e95b61761,what is biodiversity,2026-04-06 10:01:32.156606,2026-04-06 10:10:37.455771
58697c61-4009-4a56-9a8b-7bf697751c3b,52cbe684-8e2a-4826-b392-2ff89b0e463e,quranic instruction,2026-04-07 10:13:16.003400,2026-04-07 10:13:19.248255
3a2e1e3a-dfc2-4d3c-be13-5b5aa3e219df,56a483a2-71ea-4216-af00-c298c61a5512,BIOMOLECULES,2026-04-07 12:30:33.582325,2026-04-07 12:42:07.122206
bce159ac-483c-4937-b42f-5fc5e46bffb3,52cbe684-8e2a-4826-b392-2ff89b0e463e,Epithelial,2026-04-06 13:31:02.975729,2026-04-06 13:44:41.542363
3063c549-144f-419d-aac9-00171c78bf40,52cbe684-8e2a-4826-b392-2ff89b0e463e,genome project,2026-04-07 10:29:39.879476,2026-04-07 10:31:46.257883
58c1eb02-24c3-4ac0-a0c2-87acc2bfefcd,049503ac-d2aa-4410-91a7-899e95b61761,what is bacteria,2026-04-06 10:11:21.535792,2026-04-06 10:14:16.597910
69a68b8a-d56b-4e52-8985-0b8232042725,52cbe684-8e2a-4826-b392-2ff89b0e463e,microbes diagram,2026-04-06 12:44:15.851104,2026-04-06 12:53:27.454845
5b8745b7-fde5-4dce-8d9e-c2f513686048,51c94a6f-dd40-4670-95dd-ada67b8635fb,what are carbohydrates,2026-04-06 10:11:28.191685,2026-04-06 10:15:33.760485
d61e0c93-877a-4c41-89e6-c8dbda604ebf,56a483a2-71ea-4216-af00-c298c61a5512,Khadim,2026-04-07 16:24:39.481144,2026-04-07 16:24:43.797746
86f37ad4-e80c-4809-bb24-37380ed10d70,56a483a2-71ea-4216-af00-c298c61a5512,What is Lan,2026-04-06 13:47:18.563910,2026-04-06 13:47:51.613430
6bf08e85-0f56-46d0-91da-af9762465eb2,049503ac-d2aa-4410-91a7-899e95b61761,Define an enzyme.What is it role in metoblism?,2026-04-06 10:21:30.041833,2026-04-06 10:28:40.988164
2cd81da3-d7f5-4880-b760-1100112f54b7,049503ac-d2aa-4410-91a7-899e95b61761,Describe the tissue composition of the leaf. How d...,2026-04-06 10:38:04.042967,2026-04-06 10:38:38.373775
827a667a-5a90-4ce8-b17a-1a897314108a,52cbe684-8e2a-4826-b392-2ff89b0e463e,"multicellular organization,",2026-04-06 13:46:39.024070,2026-04-06 13:51:34.584323
42aac2db-c1dd-4be8-9eab-2fb9d48ac0a3,8df4ba48-6eb2-49a1-9497-086578f827a5,Write electronic configuration of Sodium (Na),2026-04-06 14:59:51.060619,2026-04-06 14:59:54.556484
e20c5907-74d2-441d-b9c8-deedbaf33928,049503ac-d2aa-4410-91a7-899e95b61761,New Conversation,2026-04-07 06:51:42.855594,2026-04-07 06:51:42.855597
f74858d7-08db-401c-aceb-0e68566f5d4e,049503ac-d2aa-4410-91a7-899e95b61761,New Conversation,2026-04-07 07:14:56.574129,2026-04-07 07:14:56.574132
b5f92b31-6eda-4f7d-9ad7-bed070ca37c3,049503ac-d2aa-4410-91a7-899e95b61761,New Conversation,2026-04-07 07:34:16.294355,2026-04-07 07:34:16.294358
0a12358c-dec9-49cd-81f4-83e4adb3a548,049503ac-d2aa-4410-91a7-899e95b61761,New Conversation,2026-04-07 07:37:54.570443,2026-04-07 07:37:54.570447
8253cbe8-ee53-4bb5-9124-42b010d1d0cc,049503ac-d2aa-4410-91a7-899e95b61761,New Conversation,2026-04-07 07:40:35.836279,2026-04-07 07:40:35.836282
844678f6-ca6f-47d7-9026-7acd97827939,51a7c29a-d918-4f6c-8a16-cd4001827033,what is the meaning and concept of carbohydrates,2026-04-06 11:19:53.325205,2026-04-06 11:33:15.223244
707d0ac8-004b-4a8c-b386-e27a93c59580,52cbe684-8e2a-4826-b392-2ff89b0e463e,New Conversation,2026-04-07 07:40:54.561582,2026-04-07 07:40:54.561585
8c2611c4-f714-4885-818f-1907aec52e3a,52cbe684-8e2a-4826-b392-2ff89b0e463e,New Conversation,2026-04-07 07:41:16.445534,2026-04-07 07:41:16.445536
6ec32377-51cc-4e88-92b1-b25fa24adc28,52cbe684-8e2a-4826-b392-2ff89b0e463e,New Conversation,2026-04-07 07:41:31.281638,2026-04-07 07:41:31.281640
71c1bd8f-29e0-4dd5-9314-468e7511b4a5,52cbe684-8e2a-4826-b392-2ff89b0e463e,New Conversation,2026-04-07 07:44:19.858998,2026-04-07 07:44:19.859001
0c35a73e-918f-4840-92f2-103be95fab7e,a79d7cb0-1b58-4551-bcd1-b7e41421a9d9,New Conversation,2026-04-07 07:46:08.241358,2026-04-07 07:46:08.241361
bac9e4be-a9d4-4376-a474-292166fbf2f9,52cbe684-8e2a-4826-b392-2ff89b0e463e,New Conversation,2026-04-07 07:46:18.364465,2026-04-07 07:46:18.364469
9bdd72f6-3012-4bf9-a6f5-12782baea610,52cbe684-8e2a-4826-b392-2ff89b0e463e,New Conversation,2026-04-07 07:48:46.313913,2026-04-07 07:48:46.313917
0531f9d9-dd0a-476f-a8dc-b5f9ea3a1d21,51a7c29a-d918-4f6c-8a16-cd4001827033,can you explain model of dna,2026-04-06 11:36:25.853627,2026-04-06 11:42:12.276599
088986f2-c558-4ee0-bf34-f3c8388f5f3e,049503ac-d2aa-4410-91a7-899e95b61761,New Conversation,2026-04-07 07:50:12.858223,2026-04-07 07:50:12.858226
0a8acb54-0815-43ea-b169-c5a209e37c52,a79d7cb0-1b58-4551-bcd1-b7e41421a9d9,what is carbohydrates,2026-04-06 11:55:17.625075,2026-04-06 11:57:33.585026
c0352f38-4e42-401f-bf15-921b411738f1,52cbe684-8e2a-4826-b392-2ff89b0e463e,New Conversation,2026-04-07 08:10:38.709005,2026-04-07 08:10:38.709009
38725c50-f455-45c1-8918-7751866eabc5,56a483a2-71ea-4216-af00-c298c61a5512,New Conversation,2026-04-07 08:16:20.695230,2026-04-07 08:16:20.695232
6b89c143-6f72-4e97-b26a-67b672a86505,52cbe684-8e2a-4826-b392-2ff89b0e463e,New Conversation,2026-04-07 08:36:42.562983,2026-04-07 08:36:42.562985
4db05bd3-0d22-4b5e-aaf4-d250f027dc3c,52cbe684-8e2a-4826-b392-2ff89b0e463e,Biomathematics,2026-04-06 13:00:16.887775,2026-04-06 13:15:06.748750
e7412b96-3658-48c5-850c-707a17a183a2,52cbe684-8e2a-4826-b392-2ff89b0e463e,anatomy,2026-04-06 12:24:43.930323,2026-04-06 12:26:54.461269
ffb33964-7c90-495b-a01b-f1d4fb6195dd,52cbe684-8e2a-4826-b392-2ff89b0e463e,New Conversation,2026-04-07 08:59:54.492437,2026-04-07 08:59:54.492439
99090bcb-a392-44e7-8461-4c5330d74938,049503ac-d2aa-4410-91a7-899e95b61761,what is carbohydates,2026-04-07 09:15:11.681451,2026-04-07 09:15:16.554567
99821f61-8741-4d4b-86a1-ff7f0a938dd0,68c3c481-8938-41bc-ad1e-dfe03772671f,What is LAN and WAN?,2026-04-07 09:23:38.550475,2026-04-07 09:23:42.677415
8e51545c-c578-4c6f-ae5a-17344da6f15a,52cbe684-8e2a-4826-b392-2ff89b0e463e,water chemical formula,2026-04-06 12:27:49.135830,2026-04-06 12:42:35.040723
322da5a3-cc6c-4f6d-b8e8-2fd749393c72,70258133-c6e3-4036-8f59-979e354c29a2,Write electronic configuration of Sodium (Na),2026-04-07 18:00:32.136837,2026-04-07 18:00:35.952994
4ca26003-7cb4-4358-b882-27b4d25e2241,56a483a2-71ea-4216-af00-c298c61a5512,What is bio,2026-04-08 03:21:41.725564,2026-04-08 03:21:44.732376
d8a7e171-e07f-4f80-97b5-7a1da3f63ff6,68c3c481-8938-41bc-ad1e-dfe03772671f,Prove: sin²θ + cos²θ = 1,2026-04-08 05:12:30.292674,2026-04-08 05:12:35.010956
dd6afd66-8d1c-4372-a87e-49b9544f3131,52cbe684-8e2a-4826-b392-2ff89b0e463e,immunology,2026-04-07 12:21:14.107743,2026-04-07 12:29:28.901619
16a65d15-7f5b-4ece-90e9-c5930c5bed50,56a483a2-71ea-4216-af00-c298c61a5512,Starch,2026-04-08 06:07:58.052691,2026-04-08 06:08:01.046231
80dc971d-16cb-4e83-b407-4ec8cc38dbe1,52cbe684-8e2a-4826-b392-2ff89b0e463e,The Levels Of Organization,2026-04-06 13:15:39.489416,2026-04-06 13:29:44.363969
639effc0-d3a6-4d0b-95c6-73c45bfb16a4,2cd76dbb-9bc6-4d1e-a4d0-7bef05b1003e,nucleic acid,2026-04-08 07:26:17.922779,2026-04-08 07:26:24.643916
5275cadc-ac22-4818-b4fe-ed6c927e57c0,68c3c481-8938-41bc-ad1e-dfe03772671f,what is cell?,2026-04-08 07:26:36.090476,2026-04-08 07:26:39.327277
59700731-02f6-4d5e-bd9b-e5a4e208d334,52cbe684-8e2a-4826-b392-2ff89b0e463e,botony,2026-04-08 07:37:52.138719,2026-04-08 07:37:55.557295
2b7755ba-0961-4337-a363-2cbc5ff5167c,52cbe684-8e2a-4826-b392-2ff89b0e463e,experiments on human beings,2026-04-07 11:43:24.017382,2026-04-07 11:57:49.303423
e73362d8-4a53-4c32-b249-446abdbe4037,56a483a2-71ea-4216-af00-c298c61a5512,functions,2026-04-07 11:51:14.936435,2026-04-07 12:04:13.193147
6c3fb4ae-a039-4924-93a2-6b8eac2ea3bc,52cbe684-8e2a-4826-b392-2ff89b0e463e,space exploration,2026-04-07 10:44:23.040549,2026-04-07 10:58:39.079619
0f29164b-c2d6-4ee3-9c91-18ff4f5e514a,52cbe684-8e2a-4826-b392-2ff89b0e463e,zoology,2026-04-08 13:56:57.480479,2026-04-08 13:57:30.089621
06f47e7f-4667-4ae2-9c3c-7dbc55f01031,56a483a2-71ea-4216-af00-c298c61a5512,animals,2026-04-08 08:42:56.377254,2026-04-08 08:52:47.413178
0a091381-73bd-4914-8cca-8b20a1d40262,52cbe684-8e2a-4826-b392-2ff89b0e463e,how plasmodium gets into the blood of men,2026-04-07 11:01:11.331215,2026-04-07 11:01:52.381465
7f37bf88-463a-4ac7-a414-44e6d3f8cfc7,56a483a2-71ea-4216-af00-c298c61a5512,biomolecules,2026-04-07 12:08:47.269586,2026-04-07 12:09:10.352986
70733a8f-083f-449a-8040-c7b90de8ea09,56a483a2-71ea-4216-af00-c298c61a5512,Difference,2026-04-08 07:54:37.815723,2026-04-08 08:09:31.924834
63c9d9e7-12cb-46f1-afe6-fee4c65b9b9c,52cbe684-8e2a-4826-b392-2ff89b0e463e,biodiversity,2026-04-07 12:40:26.685510,2026-04-07 12:40:47.954352
f2d3d56c-e963-4107-b494-01282f163e0d,8df4ba48-6eb2-49a1-9497-086578f827a5,what is the purpose of sodium cloride in our body,2026-04-08 08:03:26.721027,2026-04-08 08:06:37.754814
9eb837c2-7b75-40b3-bc69-6b3ebfbe4029,52cbe684-8e2a-4826-b392-2ff89b0e463e,classification,2026-04-08 09:23:43.887809,2026-04-08 09:23:47.762181
97e96f3a-6cd0-4776-a768-b836739779fe,049503ac-d2aa-4410-91a7-899e95b61761,Prove: sin²θ + cos²θ = 1,2026-04-08 09:45:02.774525,2026-04-08 09:45:06.822192
7cbe8d56-edc0-41a7-befd-6f7b84ed08cf,a79d7cb0-1b58-4551-bcd1-b7e41421a9d9,what is cell,2026-04-08 13:37:25.629652,2026-04-08 13:37:28.875523
cd00bab2-5e7d-485a-bd94-a3a9a28b0c76,9f666d0c-50b8-4117-b7cb-1b8f13ef226b,Ribonucleic Acid (RNA),2026-04-08 13:54:19.979964,2026-04-08 13:58:54.688458
933e19fd-11a7-45ac-bfb8-e51bd8a1a133,049503ac-d2aa-4410-91a7-899e95b61761,What is LAN and WAN?,2026-04-08 15:45:43.671092,2026-04-08 15:45:47.159229
0d526b1e-d526-43bb-8e27-0334f3b7173e,9f666d0c-50b8-4117-b7cb-1b8f13ef226b,zology,2026-04-08 13:39:12.282946,2026-04-08 13:53:21.583671
f0724e61-ad8e-48b9-8045-c2a521c8f728,049503ac-d2aa-4410-91a7-899e95b61761,New Conversation,2026-04-08 16:18:25.852881,2026-04-08 16:18:25.852885
ef3d1c8a-3e81-456d-bc4e-7277367a8489,049503ac-d2aa-4410-91a7-899e95b61761,New Conversation,2026-04-08 17:05:16.325614,2026-04-08 17:05:16.325617
3b081729-c59c-424e-8bb6-d1bd18512912,049503ac-d2aa-4410-91a7-899e95b61761,New Conversation,2026-04-08 17:06:17.120213,2026-04-08 17:06:17.120217
4e1d7ed0-e9a0-4dae-9b0c-6e2ba93727d2,68c3c481-8938-41bc-ad1e-dfe03772671f,State Newtons First Law of Motion with an example,2026-04-09 05:05:44.092493,2026-04-09 05:05:47.250319
d5ded233-a4eb-490a-89b6-03462c284aeb,56a483a2-71ea-4216-af00-c298c61a5512,Unsaturated fatty acids,2026-04-09 04:58:42.792682,2026-04-09 05:04:17.957113
0edcc4b2-969c-4af1-a8dc-fd44817a37d3,8df4ba48-6eb2-49a1-9497-086578f827a5,Show me the figure on carbohydrates,2026-04-09 05:23:51.703122,2026-04-09 05:25:12.172762
640c6f5f-4db3-4fcc-a659-bef7ade7db41,70258133-c6e3-4036-8f59-979e354c29a2,diference between mitosis and miosis,2026-04-09 05:48:52.055218,2026-04-09 05:55:16.675086
530ace9c-8951-4b00-8400-0316269308e4,049503ac-d2aa-4410-91a7-899e95b61761,Write electronic configuration of Sodium (Na),2026-04-09 06:39:49.397091,2026-04-09 06:51:02.078376
7ea69b2c-1e1e-4053-ab6b-c038f5388a0f,56a483a2-71ea-4216-af00-c298c61a5512,• Fermentation industry,2026-04-09 07:15:06.117245,2026-04-09 07:29:50.461464
7b093def-e3b5-4c42-a0aa-44e83edfcfa2,049503ac-d2aa-4410-91a7-899e95b61761,ad,2026-04-09 07:23:16.748221,2026-04-09 07:24:06.206888
75ab2d57-574d-4c00-bb5f-e53cbcfa366b,56a483a2-71ea-4216-af00-c298c61a5512,chlorophyll,2026-04-09 07:30:38.832045,2026-04-09 07:44:22.108107
3aa3ca25-04be-42b0-83a3-4e1b8fcbaf03,56a483a2-71ea-4216-af00-c298c61a5512,chloroplasts contain pigments,2026-04-09 07:46:03.213777,2026-04-09 08:00:12.597922
d9f4e39f-d55c-45b4-b379-e1eddf196bad,56a483a2-71ea-4216-af00-c298c61a5512,Examples of the Use of Biostatistics,2026-04-10 09:46:01.051987,2026-04-10 09:59:37.366878
c2d38110-f3f7-47d5-8fab-f0fe2b8d975a,51a7c29a-d918-4f6c-8a16-cd4001827033,can you differentiate between bus and ring topolog...,2026-04-10 10:34:06.912998,2026-04-10 10:43:01.314124
f8fb3126-df43-4564-9b38-927881356b0c,52cbe684-8e2a-4826-b392-2ff89b0e463e,Two kingdom classification system,2026-04-10 13:12:07.783157,2026-04-10 13:13:40.904242
ad994a27-c272-42a6-a1ad-e9883dbaed9d,52cbe684-8e2a-4826-b392-2ff89b0e463e,phrmacology',2026-04-10 07:37:07.443007,2026-04-10 07:47:25.329677
864f1d0f-0d2d-47d8-9db1-c2893a6b1460,049503ac-d2aa-4410-91a7-899e95b61761,asd,2026-04-09 08:10:02.379453,2026-04-09 08:10:05.609799
a0c60c5a-99ab-4ec0-b893-91d9debfa2f6,52cbe684-8e2a-4826-b392-2ff89b0e463e,genus,2026-04-09 10:35:59.142523,2026-04-09 10:38:37.586351
89736152-b8de-40c2-bf5d-836a11a9915b,56a483a2-71ea-4216-af00-c298c61a5512,: Increase in temperature,2026-04-09 08:02:30.071269,2026-04-09 08:12:40.220364
e69ffa70-7da8-4490-9502-5fd98d38f163,049503ac-d2aa-4410-91a7-899e95b61761,ada,2026-04-09 08:16:34.600724,2026-04-09 08:16:40.574283
ce21dbde-b308-4fe4-a5b4-9bae061e2f36,56a483a2-71ea-4216-af00-c298c61a5512,ger microspore,2026-04-09 10:32:22.446599,2026-04-09 10:38:54.346131
21c1b244-ce1d-44cb-a202-c9902af6f915,56a483a2-71ea-4216-af00-c298c61a5512,- Analysing Biological Data,2026-04-09 10:49:48.817813,2026-04-09 10:49:52.586328
e239a4fc-31bb-42a5-b043-ac8a06279b34,52cbe684-8e2a-4826-b392-2ff89b0e463e,history of classification,2026-04-09 12:00:18.072927,2026-04-09 12:00:22.343360
1233b699-2b03-4a3f-ba42-b10263171030,68c3c481-8938-41bc-ad1e-dfe03772671f,show me figure of chloroplast,2026-04-10 05:43:59.872394,2026-04-10 05:44:04.568560
8f33416a-8f87-4e0d-8d77-fe0b726a9a61,8df4ba48-6eb2-49a1-9497-086578f827a5,show me figure ribosome,2026-04-09 08:31:01.793664,2026-04-09 08:55:15.012210
ebf17f32-10ef-418f-8451-5071ea8a5b5f,8df4ba48-6eb2-49a1-9497-086578f827a5,"python scripts/test_query.py ""Explain photosynthes...",2026-04-10 05:48:51.530014,2026-04-10 05:49:15.143497
9a8ee188-07be-46fd-b6f4-2886c31b6422,56a483a2-71ea-4216-af00-c298c61a5512,Binomial nomenclature,2026-04-10 11:07:26.056112,2026-04-10 11:18:37.197172
ef2c550f-7fd2-4cb7-b057-9dfbfdfd18f0,56a483a2-71ea-4216-af00-c298c61a5512,what is vegetative struct,2026-04-10 07:49:49.985014,2026-04-10 07:59:24.203235
d9e522d3-fb7e-4ab4-b5a9-63483b93875e,56a483a2-71ea-4216-af00-c298c61a5512,ecosystem,2026-04-09 09:31:23.299418,2026-04-09 09:31:53.831683
3a0799e8-ac75-4305-b70c-1e81f65cd320,52cbe684-8e2a-4826-b392-2ff89b0e463e,zoology,2026-04-09 09:28:40.834196,2026-04-09 09:32:53.575333
446e8872-c6f9-4de9-919e-5cead56b5133,52cbe684-8e2a-4826-b392-2ff89b0e463e,phylum,2026-04-09 09:41:10.434959,2026-04-09 09:41:15.425271
4be84bac-04f2-40f9-9e9e-0c5b4a4cd816,56a483a2-71ea-4216-af00-c298c61a5512,catabolism,2026-04-10 11:44:41.739756,2026-04-10 11:44:46.932296
262868c7-c7fc-4494-9501-6940698a9638,049503ac-d2aa-4410-91a7-899e95b61761,architecture of von neumann computers,2026-04-10 07:06:22.103692,2026-04-10 07:12:22.587639
410300e4-453b-4473-a604-ec51d6dafc76,56a483a2-71ea-4216-af00-c298c61a5512,cen wall,2026-04-10 13:08:55.303844,2026-04-10 13:23:36.486838
e5adc877-030a-4f0e-a078-bc69bf46d292,049503ac-d2aa-4410-91a7-899e95b61761,Types of Web Development,2026-04-10 07:31:32.573339,2026-04-10 07:32:05.409541
cc19629f-c271-4401-8476-8374cbed829b,049503ac-d2aa-4410-91a7-899e95b61761,what are the types of software,2026-04-10 08:13:09.847985,2026-04-10 08:15:51.821668
26d56d35-71b6-41d0-9fee-5be0f11d7e1a,56a483a2-71ea-4216-af00-c298c61a5512,Binary Fission,2026-04-09 09:50:27.794740,2026-04-09 09:56:28.920111
5cf80f51-9756-4722-bcb9-f64ea4d05ca0,56a483a2-71ea-4216-af00-c298c61a5512,what is bar chart,2026-04-10 10:02:10.743747,2026-04-10 10:16:50.778196
5d5008fb-74b8-4f35-8ca2-182a58f83945,56a483a2-71ea-4216-af00-c298c61a5512,what is adhesion,2026-04-10 10:33:03.503656,2026-04-10 10:46:57.716253
0145339e-68ae-4201-8dba-b15c0dc8c0b8,51a7c29a-d918-4f6c-8a16-cd4001827033,explain von neumann computers in one line,2026-04-10 10:43:30.759475,2026-04-10 10:47:17.035933
4b95028b-d957-4c3a-976d-26d240d3b72a,049503ac-d2aa-4410-91a7-899e95b61761,what are device drivers,2026-04-10 08:33:55.469635,2026-04-10 08:37:48.143860
1f48742a-f49b-4d64-9daf-09b0928fec11,56a483a2-71ea-4216-af00-c298c61a5512,coat of lipids and proteins,2026-04-10 13:24:11.602784,2026-04-10 13:24:16.874927
947f0009-52fb-4d8e-bd03-f1079c13590b,049503ac-d2aa-4410-91a7-899e95b61761,FInd the ASCII code for each letter in your name. ...,2026-04-10 09:04:23.756816,2026-04-10 09:06:06.984312
e8ebc7b8-96c6-4094-bce7-086038d782bb,a79d7cb0-1b58-4551-bcd1-b7e41421a9d9,New Conversation,2026-04-11 07:15:17.848181,2026-04-11 07:15:17.848184
c7b1892f-8445-4bd7-9fe1-8d3e2d783d6c,049503ac-d2aa-4410-91a7-899e95b61761,New Conversation,2026-04-11 08:05:19.921930,2026-04-11 08:05:19.921933
680c6ac0-e9f3-4b80-be7d-a8b068ad731d,68c3c481-8938-41bc-ad1e-dfe03772671f,New Conversation,2026-04-11 10:37:24.126465,2026-04-11 10:37:24.126468
ff143c11-973e-494f-a8b6-84c48eb50961,70258133-c6e3-4036-8f59-979e354c29a2,New Conversation,2026-04-11 10:39:39.185511,2026-04-11 10:39:39.185514
d1be1676-b268-4b2f-8414-c26684320192,56a483a2-71ea-4216-af00-c298c61a5512,Advantages and Disadvantages of Vegetative Propaga...,2026-04-09 10:17:30.662170,2026-04-09 10:31:48.629473
cc206721-2ed0-4e64-8239-2b1ac56f7672,56a483a2-71ea-4216-af00-c298c61a5512,"4.	If the data set is 5, 8, 12, 15, 20, what is th...",2026-04-10 10:17:21.462596,2026-04-10 10:32:04.255018
e2e2932a-98fd-4985-ad06-6f7bdeb396ad,52cbe684-8e2a-4826-b392-2ff89b0e463e,history of classification,2026-04-10 11:54:03.414041,2026-04-10 12:04:49.807515
19726973-980b-48e3-8c60-5d967521c17e,6fbd2960-5695-4d00-87a4-1fa6e5347227,explain Pharmacology,2026-04-10 10:49:40.496682,2026-04-10 10:52:18.542454
8937e205-5f07-487b-bdba-2b53a6d8c95d,70258133-c6e3-4036-8f59-979e354c29a2,State Newtons First Law of Motion with an example,2026-04-11 10:53:22.081735,2026-04-11 10:53:28.705402
2331826b-851d-4f1b-a1ed-c4089fc7cc67,56a483a2-71ea-4216-af00-c298c61a5512,BIOSTATISTICS,2026-04-10 09:30:08.878297,2026-04-10 09:42:20.116684
ddf324b3-42da-4cd6-95e5-3ed646924da3,a79d7cb0-1b58-4551-bcd1-b7e41421a9d9,New Conversation,2026-04-12 12:04:31.104904,2026-04-12 12:04:31.104907
fe2b2423-2ff4-4781-b209-71a89a8c751b,5dd05745-7933-4157-b7c9-06fad7c1622f,New Conversation,2026-04-12 12:28:04.732665,2026-04-12 12:28:04.732668
bff7014f-16d4-4066-867f-b9138a7439d0,56a483a2-71ea-4216-af00-c298c61a5512,New Conversation,2026-04-13 05:57:45.426413,2026-04-13 05:57:45.426416
1cd4b81e-6ae7-4a59-91bc-ad32e046fac1,56a483a2-71ea-4216-af00-c298c61a5512,botany,2026-04-10 12:20:56.145896,2026-04-10 12:22:57.529956
64b8566c-c584-40e8-8b34-db6ea77abc1b,56a483a2-71ea-4216-af00-c298c61a5512,Animal husbandry,2026-04-10 10:49:03.462432,2026-04-10 11:02:44.779014
fe39fe51-1942-4b61-9160-697cd3c4ee04,52cbe684-8e2a-4826-b392-2ff89b0e463e,fungi,2026-04-10 12:30:08.244014,2026-04-10 12:30:15.873955
4076bb08-cb1a-4761-8f92-106e9f2e3dda,52cbe684-8e2a-4826-b392-2ff89b0e463e,hatching,2026-04-10 11:06:29.780677,2026-04-10 11:07:00.451455
5ea36af5-38e9-43b2-ae10-059011a6cf2e,52cbe684-8e2a-4826-b392-2ff89b0e463e,binomial nomenclature,2026-04-10 12:46:42.204659,2026-04-10 12:46:48.093945
25914218-19bd-4e8d-821c-f1ad5eb87b41,56a483a2-71ea-4216-af00-c298c61a5512,what is cell membrance,2026-04-10 12:47:03.595675,2026-04-10 12:47:09.343930
c1358c63-58d9-40f7-949f-003e9ce8a548,0c8d3658-1bda-4ddb-a9c7-9cc6c562c4f4,New Conversation,2026-04-13 05:58:53.602223,2026-04-13 05:58:53.602225
0a3e7545-4cfb-4dc3-9aca-2084b8821bcb,56a483a2-71ea-4216-af00-c298c61a5512,New Conversation,2026-04-13 06:00:29.619800,2026-04-13 06:00:29.619803
4a9cb967-5f34-4141-b5b2-2d5cddeb2b69,6414fa4f-3af2-4e48-ac69-7020815ae946,New Conversation,2026-04-13 06:04:05.682005,2026-04-13 06:04:05.682008
aafb704a-1da2-4920-8370-eba7ba858ecd,56a483a2-71ea-4216-af00-c298c61a5512,what is seo,2026-04-10 12:57:05.224988,2026-04-10 13:01:38.262754
6f9e2d88-29b7-4327-8c30-444179985a2d,52cbe684-8e2a-4826-b392-2ff89b0e463e,what is nida,2026-04-13 08:29:23.876297,2026-04-13 08:30:23.516843
a89ed97c-e853-4f4b-8394-d3e70de3492b,52cbe684-8e2a-4826-b392-2ff89b0e463e,who is Carl Linnaeus,2026-04-13 08:55:10.063968,2026-04-13 08:55:13.856879
38a33d67-cf4c-4d8f-8260-9650ed40a682,56a483a2-71ea-4216-af00-c298c61a5512,New Conversation,2026-04-13 06:14:44.069499,2026-04-13 06:14:44.069502
87e091dc-bc3f-429f-99fb-65e1897b24b7,8df4ba48-6eb2-49a1-9497-086578f827a5,New Conversation,2026-04-13 06:15:15.554597,2026-04-13 06:15:15.554600
4f49e3cf-9850-4511-ac1f-cd06ce8e834d,8df4ba48-6eb2-49a1-9497-086578f827a5,State Newtons First Law of Motion with an example,2026-04-13 06:18:02.484864,2026-04-13 06:18:06.506051
8a2b94ed-c2cb-4f97-ae43-21959fcbf5ac,56a483a2-71ea-4216-af00-c298c61a5512,Zoology,2026-04-13 06:55:30.348293,2026-04-13 06:55:34.268432
71fcebc0-981c-4958-9bbc-e0b9d3e1f6e4,68c3c481-8938-41bc-ad1e-dfe03772671f,State Newtons First Law of Motion with an example,2026-04-13 07:54:33.270298,2026-04-13 07:54:37.437340
a5b5b5ad-1f18-4be3-a0d4-95412875bb2c,52cbe684-8e2a-4826-b392-2ff89b0e463e,Cytoskeleton,2026-04-13 10:14:58.108250,2026-04-13 10:21:19.154462
022346e6-77bf-41c1-b79c-b3372d26d0e0,56a483a2-71ea-4216-af00-c298c61a5512,what is seo,2026-04-13 10:23:04.804393,2026-04-13 10:23:07.909484
6a75c311-ebcb-4a41-b84c-692b6331392e,52cbe684-8e2a-4826-b392-2ff89b0e463e,Chloroplasts,2026-04-13 09:32:17.767054,2026-04-13 09:46:05.762003
085884b1-fbce-46ce-93e6-3cac1b72cbed,52cbe684-8e2a-4826-b392-2ff89b0e463e,Allium cepа,2026-04-13 09:15:42.858464,2026-04-13 09:29:15.151808
2b1745c3-a364-49bf-a11e-7412ceee807e,52cbe684-8e2a-4826-b392-2ff89b0e463e,CELL SPECIALIZATION,2026-04-13 12:07:32.841792,2026-04-13 12:15:49.533200
404aa5eb-f828-47d0-b721-9590297e695c,56a483a2-71ea-4216-af00-c298c61a5512,what is zygote,2026-04-13 10:49:05.674840,2026-04-13 11:03:52.599158
e1142894-8c8a-4f3b-ac1e-a1068b71d440,52cbe684-8e2a-4826-b392-2ff89b0e463e,Lysosomes,2026-04-13 10:41:23.313193,2026-04-13 10:53:23.426619
91bf427d-597b-4c36-845a-f58dada03d57,56a483a2-71ea-4216-af00-c298c61a5512,vacuole,2026-04-13 11:05:19.227365,2026-04-13 11:19:13.734391
68f87bff-4654-41f6-8994-256809636921,52cbe684-8e2a-4826-b392-2ff89b0e463e,Centrioles,2026-04-13 11:51:59.513740,2026-04-13 12:06:16.345169
